GAME_ID,TEAMS,LOCATION,W/L,FINAL_MARGIN,DEFENSIVE_RATING,PLAYER_NAME,PLAYER_ID,POINTS
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,98.6,gerald henderson,201945,12
21400198,"NOV 24, 2014 - CHA vs. LAC",H,L,-21,100.1,gerald henderson,201945,6
21400195,"NOV 23, 2014 - CHA @ MIA",A,L,-1,97.3,gerald henderson,201945,5
21400172,"NOV 21, 2014 - CHA vs. ORL",H,L,-5,101.4,gerald henderson,201945,10
21400160,"NOV 19, 2014 - CHA @ IND",A,L,-2,97,gerald henderson,201945,0
21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27,102.3,gerald henderson,201945,17
21400140,"NOV 15, 2014 - CHA @ GSW",A,L,-25,99.9,gerald henderson,201945,5
21400130,"NOV 14, 2014 - CHA @ PHX",A,W,8,103.3,gerald henderson,201945,3
21400097,"NOV 09, 2014 - CHA @ LAL",A,L,-15,105.3,gerald henderson,201945,2
21400057,"NOV 05, 2014 - CHA vs. MIA",H,W,7,97.3,gerald henderson,201945,4
21400054,"NOV 04, 2014 - CHA @ NOP",A,L,-9,98.6,gerald henderson,201945,4
21400041,"NOV 02, 2014 - CHA @ NYK",A,L,-3,101.2,gerald henderson,201945,0
21400028,"NOV 01, 2014 - CHA vs. MEM",H,L,-2,95.1,gerald henderson,201945,8
21400004,"OCT 29, 2014 - CHA vs. MIL",H,W,2,97.4,gerald henderson,201945,0
21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39,98.7,kemba walker,202689,7
21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2,97.3,kemba walker,202689,10
21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5,97,kemba walker,202689,19
21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28,101.2,kemba walker,202689,20
21400535,"JAN 08, 2015 - CHA @ TOR",A,W,8,100.9,kemba walker,202689,25
21400522,"JAN 07, 2015 - CHA vs. NOP",H,W,4,98.6,kemba walker,202689,25
21400510,"JAN 05, 2015 - CHA @ BOS",A,W,9,101.2,kemba walker,202689,26
21400495,"JAN 03, 2015 - CHA @ ORL",A,W,8,101.4,kemba walker,202689,24
21400484,"JAN 02, 2015 - CHA vs. CLE",H,L,-4,98.7,kemba walker,202689,9
21400478,"DEC 31, 2014 - CHA @ HOU",A,L,-19,100.5,kemba walker,202689,9
21400459,"DEC 29, 2014 - CHA vs. MIL",H,L,-10,97.4,kemba walker,202689,16
21400444,"DEC 27, 2014 - CHA vs. ORL",H,L,-8,101.4,kemba walker,202689,35
21400438,"DEC 26, 2014 - CHA @ OKC",A,L,-23,101.8,kemba walker,202689,4
21400423,"DEC 23, 2014 - CHA @ MIL",A,W,7,97.4,kemba walker,202689,19
21400409,"DEC 22, 2014 - CHA vs. DEN",H,W,28,105,kemba walker,202689,12
21400395,"DEC 20, 2014 - CHA vs. UTA",H,W,18,94.9,kemba walker,202689,18
21400384,"DEC 19, 2014 - CHA @ PHI",A,W,18,101,kemba walker,202689,29
21400369,"DEC 17, 2014 - CHA vs. PHX",H,L,-5,103.3,kemba walker,202689,22
21400355,"DEC 15, 2014 - CHA @ CLE",A,L,-9,98.7,kemba walker,202689,23
21400341,"DEC 13, 2014 - CHA vs. BKN",H,L,-27,100.9,kemba walker,202689,7
21400334,"DEC 12, 2014 - CHA @ MEM",A,L,-6,95.1,kemba walker,202689,26
21400316,"DEC 10, 2014 - CHA vs. BOS",H,W,9,101.2,kemba walker,202689,11
21400276,"DEC 05, 2014 - CHA vs. NYK",H,W,1,101.2,kemba walker,202689,8
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,97.8,kemba walker,202689,15
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,97.1,kemba walker,202689,4
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,99.9,kemba walker,202689,10
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,98.6,kemba walker,202689,13
21400198,"NOV 24, 2014 - CHA vs. LAC",H,L,-21,100.1,kemba walker,202689,8
21400195,"NOV 23, 2014 - CHA @ MIA",A,L,-1,97.3,kemba walker,202689,14
21400172,"NOV 21, 2014 - CHA vs. ORL",H,L,-5,101.4,kemba walker,202689,15
21400160,"NOV 19, 2014 - CHA @ IND",A,L,-2,97,kemba walker,202689,12
21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27,102.3,kemba walker,202689,7
21400140,"NOV 15, 2014 - CHA @ GSW",A,L,-25,99.9,kemba walker,202689,6
21400130,"NOV 14, 2014 - CHA @ PHX",A,W,8,103.3,kemba walker,202689,16
21400107,"NOV 11, 2014 - CHA @ POR",A,L,-2,98.6,kemba walker,202689,13
21400097,"NOV 09, 2014 - CHA @ LAL",A,L,-15,105.3,kemba walker,202689,14
21400071,"NOV 07, 2014 - CHA vs. ATL",H,W,3,97.1,kemba walker,202689,12
21400057,"NOV 05, 2014 - CHA vs. MIA",H,W,7,97.3,kemba walker,202689,12
21400054,"NOV 04, 2014 - CHA @ NOP",A,L,-9,98.6,kemba walker,202689,11
21400041,"NOV 02, 2014 - CHA @ NYK",A,L,-3,101.2,kemba walker,202689,12
21400028,"NOV 01, 2014 - CHA vs. MEM",H,L,-2,95.1,kemba walker,202689,3
21400004,"OCT 29, 2014 - CHA vs. MIL",H,W,2,97.4,kemba walker,202689,21
21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24,100.9,michael kidd-gilchrist,203077,8
21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1,105.3,michael kidd-gilchrist,203077,12
21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15,101.4,michael kidd-gilchrist,203077,8
21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8,101.2,michael kidd-gilchrist,203077,12
21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12,97.8,michael kidd-gilchrist,203077,14
21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11,102.3,michael kidd-gilchrist,203077,14
21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7,101.8,michael kidd-gilchrist,203077,16
21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8,101,michael kidd-gilchrist,203077,4
21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7,97.8,michael kidd-gilchrist,203077,4
21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4,97.8,michael kidd-gilchrist,203077,8
21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18,105,michael kidd-gilchrist,203077,14
21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9,97,michael kidd-gilchrist,203077,14
21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5,101.2,michael kidd-gilchrist,203077,4
21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39,98.7,michael kidd-gilchrist,203077,10
21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2,97.3,michael kidd-gilchrist,203077,4
21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25,106.5,michael kidd-gilchrist,203077,10
21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9,97,michael kidd-gilchrist,203077,8
21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5,97,michael kidd-gilchrist,203077,4
21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28,101.2,michael kidd-gilchrist,203077,8
21400535,"JAN 08, 2015 - CHA @ TOR",A,W,8,100.9,michael kidd-gilchrist,203077,8
21400522,"JAN 07, 2015 - CHA vs. NOP",H,W,4,98.6,michael kidd-gilchrist,203077,8
21400510,"JAN 05, 2015 - CHA @ BOS",A,W,9,101.2,michael kidd-gilchrist,203077,4
21400495,"JAN 03, 2015 - CHA @ ORL",A,W,8,101.4,michael kidd-gilchrist,203077,14
21400484,"JAN 02, 2015 - CHA vs. CLE",H,L,-4,98.7,michael kidd-gilchrist,203077,10
21400478,"DEC 31, 2014 - CHA @ HOU",A,L,-19,100.5,michael kidd-gilchrist,203077,12
21400459,"DEC 29, 2014 - CHA vs. MIL",H,L,-10,97.4,michael kidd-gilchrist,203077,10
21400444,"DEC 27, 2014 - CHA vs. ORL",H,L,-8,101.4,michael kidd-gilchrist,203077,6
21400438,"DEC 26, 2014 - CHA @ OKC",A,L,-23,101.8,michael kidd-gilchrist,203077,4
21400423,"DEC 23, 2014 - CHA @ MIL",A,W,7,97.4,michael kidd-gilchrist,203077,8
21400409,"DEC 22, 2014 - CHA vs. DEN",H,W,28,105,michael kidd-gilchrist,203077,4
21400395,"DEC 20, 2014 - CHA vs. UTA",H,W,18,94.9,michael kidd-gilchrist,203077,8
21400384,"DEC 19, 2014 - CHA @ PHI",A,W,18,101,michael kidd-gilchrist,203077,8
21400369,"DEC 17, 2014 - CHA vs. PHX",H,L,-5,103.3,michael kidd-gilchrist,203077,6
21400355,"DEC 15, 2014 - CHA @ CLE",A,L,-9,98.7,michael kidd-gilchrist,203077,0
21400341,"DEC 13, 2014 - CHA vs. BKN",H,L,-27,100.9,michael kidd-gilchrist,203077,10
21400334,"DEC 12, 2014 - CHA @ MEM",A,L,-6,95.1,michael kidd-gilchrist,203077,6
21400316,"DEC 10, 2014 - CHA vs. BOS",H,W,9,101.2,michael kidd-gilchrist,203077,6
21400107,"NOV 11, 2014 - CHA @ POR",A,L,-2,98.6,michael kidd-gilchrist,203077,8
21400097,"NOV 09, 2014 - CHA @ LAL",A,L,-15,105.3,michael kidd-gilchrist,203077,2
21400071,"NOV 07, 2014 - CHA vs. ATL",H,W,3,97.1,michael kidd-gilchrist,203077,8
21400041,"NOV 02, 2014 - CHA @ NYK",A,L,-3,101.2,michael kidd-gilchrist,203077,6
21400028,"NOV 01, 2014 - CHA vs. MEM",H,L,-2,95.1,michael kidd-gilchrist,203077,4
21400004,"OCT 29, 2014 - CHA vs. MIL",H,W,2,97.4,michael kidd-gilchrist,203077,12
21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24,100.9,lance stephenson,202362,4
21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1,105.3,lance stephenson,202362,2
21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15,101.4,lance stephenson,202362,4
21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8,101.2,lance stephenson,202362,4
21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12,97.8,lance stephenson,202362,8
21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11,102.3,lance stephenson,202362,11
21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7,101.8,lance stephenson,202362,4
21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28,99.5,lance stephenson,202362,0
21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1,97,lance stephenson,202362,4
21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8,101,lance stephenson,202362,6
21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7,97.8,lance stephenson,202362,11
21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4,97.8,lance stephenson,202362,8
21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18,105,lance stephenson,202362,4
21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9,97,lance stephenson,202362,0
21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5,101.2,lance stephenson,202362,6
21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39,98.7,lance stephenson,202362,10
21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2,97.3,lance stephenson,202362,4
21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25,106.5,lance stephenson,202362,4
21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9,97,lance stephenson,202362,11
21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5,97,lance stephenson,202362,6
21400369,"DEC 17, 2014 - CHA vs. PHX",H,L,-5,103.3,lance stephenson,202362,6
21400355,"DEC 15, 2014 - CHA @ CLE",A,L,-9,98.7,lance stephenson,202362,8
21400341,"DEC 13, 2014 - CHA vs. BKN",H,L,-27,100.9,lance stephenson,202362,11
21400334,"DEC 12, 2014 - CHA @ MEM",A,L,-6,95.1,lance stephenson,202362,8
21400316,"DEC 10, 2014 - CHA vs. BOS",H,W,9,101.2,lance stephenson,202362,12
21400276,"DEC 05, 2014 - CHA vs. NYK",H,W,1,101.2,lance stephenson,202362,12
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,97.8,lance stephenson,202362,18
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,97.1,lance stephenson,202362,6
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,99.9,lance stephenson,202362,6
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,98.6,lance stephenson,202362,8
21400198,"NOV 24, 2014 - CHA vs. LAC",H,L,-21,100.1,lance stephenson,202362,2
21400195,"NOV 23, 2014 - CHA @ MIA",A,L,-1,97.3,lance stephenson,202362,15
21400172,"NOV 21, 2014 - CHA vs. ORL",H,L,-5,101.4,lance stephenson,202362,11
21400160,"NOV 19, 2014 - CHA @ IND",A,L,-2,97,lance stephenson,202362,8
21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27,102.3,lance stephenson,202362,6
21400140,"NOV 15, 2014 - CHA @ GSW",A,L,-25,99.9,lance stephenson,202362,16
21400130,"NOV 14, 2014 - CHA @ PHX",A,W,8,103.3,lance stephenson,202362,10
21400107,"NOV 11, 2014 - CHA @ POR",A,L,-2,98.6,lance stephenson,202362,12
21400097,"NOV 09, 2014 - CHA @ LAL",A,L,-15,105.3,lance stephenson,202362,6
21400071,"NOV 07, 2014 - CHA vs. ATL",H,W,3,97.1,lance stephenson,202362,15
21400057,"NOV 05, 2014 - CHA vs. MIA",H,W,7,97.3,lance stephenson,202362,6
21400054,"NOV 04, 2014 - CHA @ NOP",A,L,-9,98.6,lance stephenson,202362,2
21400041,"NOV 02, 2014 - CHA @ NYK",A,L,-3,101.2,lance stephenson,202362,8
21400028,"NOV 01, 2014 - CHA vs. MEM",H,L,-2,95.1,lance stephenson,202362,2
21400004,"OCT 29, 2014 - CHA vs. MIL",H,W,2,97.4,lance stephenson,202362,6
21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24,100.9,marvin williams,101107,14
21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1,105.3,marvin williams,101107,7
21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15,101.4,marvin williams,101107,7
21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8,101.2,marvin williams,101107,4
21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12,97.8,marvin williams,101107,5
21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11,102.3,marvin williams,101107,14
21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7,101.8,marvin williams,101107,7
21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28,99.5,marvin williams,101107,3
21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1,97,marvin williams,101107,7
21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8,101,marvin williams,101107,10
21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7,97.8,marvin williams,101107,8
21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4,97.8,marvin williams,101107,0
21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5,101.2,marvin williams,101107,2
21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39,98.7,marvin williams,101107,2
21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2,97.3,marvin williams,101107,2
21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25,106.5,marvin williams,101107,4
21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9,97,marvin williams,101107,9
21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5,97,marvin williams,101107,0
21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28,101.2,marvin williams,101107,6
21400535,"JAN 08, 2015 - CHA @ TOR",A,W,8,100.9,marvin williams,101107,13
21400522,"JAN 07, 2015 - CHA vs. NOP",H,W,4,98.6,marvin williams,101107,2
21400510,"JAN 05, 2015 - CHA @ BOS",A,W,9,101.2,marvin williams,101107,9
21400495,"JAN 03, 2015 - CHA @ ORL",A,W,8,101.4,marvin williams,101107,8
21400484,"JAN 02, 2015 - CHA vs. CLE",H,L,-4,98.7,marvin williams,101107,6
21400478,"DEC 31, 2014 - CHA @ HOU",A,L,-19,100.5,marvin williams,101107,3
21400459,"DEC 29, 2014 - CHA vs. MIL",H,L,-10,97.4,marvin williams,101107,8
21400444,"DEC 27, 2014 - CHA vs. ORL",H,L,-8,101.4,marvin williams,101107,6
21400438,"DEC 26, 2014 - CHA @ OKC",A,L,-23,101.8,marvin williams,101107,9
21400423,"DEC 23, 2014 - CHA @ MIL",A,W,7,97.4,marvin williams,101107,12
21400409,"DEC 22, 2014 - CHA vs. DEN",H,W,28,105,marvin williams,101107,0
21400395,"DEC 20, 2014 - CHA vs. UTA",H,W,18,94.9,marvin williams,101107,7
21400384,"DEC 19, 2014 - CHA @ PHI",A,W,18,101,marvin williams,101107,9
21400369,"DEC 17, 2014 - CHA vs. PHX",H,L,-5,103.3,marvin williams,101107,3
21400355,"DEC 15, 2014 - CHA @ CLE",A,L,-9,98.7,marvin williams,101107,10
21400341,"DEC 13, 2014 - CHA vs. BKN",H,L,-27,100.9,marvin williams,101107,3
21400334,"DEC 12, 2014 - CHA @ MEM",A,L,-6,95.1,marvin williams,101107,5
21400316,"DEC 10, 2014 - CHA vs. BOS",H,W,9,101.2,marvin williams,101107,7
21400276,"DEC 05, 2014 - CHA vs. NYK",H,W,1,101.2,marvin williams,101107,7
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,97.8,marvin williams,101107,4
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,98.6,marvin williams,101107,0
21400198,"NOV 24, 2014 - CHA vs. LAC",H,L,-21,100.1,marvin williams,101107,5
21400195,"NOV 23, 2014 - CHA @ MIA",A,L,-1,97.3,marvin williams,101107,7
21400172,"NOV 21, 2014 - CHA vs. ORL",H,L,-5,101.4,marvin williams,101107,8
21400160,"NOV 19, 2014 - CHA @ IND",A,L,-2,97,marvin williams,101107,8
21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27,102.3,marvin williams,101107,8
21400140,"NOV 15, 2014 - CHA @ GSW",A,L,-25,99.9,marvin williams,101107,0
21400130,"NOV 14, 2014 - CHA @ PHX",A,W,8,103.3,marvin williams,101107,5
21400107,"NOV 11, 2014 - CHA @ POR",A,L,-2,98.6,marvin williams,101107,0
21400097,"NOV 09, 2014 - CHA @ LAL",A,L,-15,105.3,marvin williams,101107,11
21400071,"NOV 07, 2014 - CHA vs. ATL",H,W,3,97.1,marvin williams,101107,5
21400057,"NOV 05, 2014 - CHA vs. MIA",H,W,7,97.3,marvin williams,101107,6
21400054,"NOV 04, 2014 - CHA @ NOP",A,L,-9,98.6,marvin williams,101107,9
21400041,"NOV 02, 2014 - CHA @ NYK",A,L,-3,101.2,marvin williams,101107,5
21400028,"NOV 01, 2014 - CHA vs. MEM",H,L,-2,95.1,marvin williams,101107,3
21400004,"OCT 29, 2014 - CHA vs. MIL",H,W,2,97.4,marvin williams,101107,19
21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24,100.9,jason maxiell,101131,2
21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8,101.2,jason maxiell,101131,0
21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12,97.8,jason maxiell,101131,4
21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11,102.3,jason maxiell,101131,2
21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7,101.8,jason maxiell,101131,2
21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28,99.5,jason maxiell,101131,2
21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1,97,jason maxiell,101131,2
21400761,"FEB 07, 2015 - CHA @ PHI",A,L,-8,101,jason maxiell,101131,2
21400742,"FEB 05, 2015 - CHA vs. WAS",H,W,7,97.8,jason maxiell,101131,6
21400719,"FEB 02, 2015 - CHA @ WAS",A,W,4,97.8,jason maxiell,101131,4
21400713,"JAN 31, 2015 - CHA @ DEN",A,W,18,105,jason maxiell,101131,12
21400689,"JAN 28, 2015 - CHA @ SAS",A,L,-9,97,jason maxiell,101131,4
21400652,"JAN 24, 2015 - CHA vs. NYK",H,W,5,101.2,jason maxiell,101131,2
21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9,97,jason maxiell,101131,0
21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5,97,jason maxiell,101131,2
21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28,101.2,jason maxiell,101131,4
21400535,"JAN 08, 2015 - CHA @ TOR",A,W,8,100.9,jason maxiell,101131,6
21400522,"JAN 07, 2015 - CHA vs. NOP",H,W,4,98.6,jason maxiell,101131,6
21400495,"JAN 03, 2015 - CHA @ ORL",A,W,8,101.4,jason maxiell,101131,2
21400484,"JAN 02, 2015 - CHA vs. CLE",H,L,-4,98.7,jason maxiell,101131,2
21400478,"DEC 31, 2014 - CHA @ HOU",A,L,-19,100.5,jason maxiell,101131,4
21400438,"DEC 26, 2014 - CHA @ OKC",A,L,-23,101.8,jason maxiell,101131,0
21400409,"DEC 22, 2014 - CHA vs. DEN",H,W,28,105,jason maxiell,101131,4
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,97.1,jason maxiell,101131,2
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,99.9,jason maxiell,101131,2
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,98.6,jason maxiell,101131,0
21400172,"NOV 21, 2014 - CHA vs. ORL",H,L,-5,101.4,jason maxiell,101131,0
21400160,"NOV 19, 2014 - CHA @ IND",A,L,-2,97,jason maxiell,101131,8
21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27,102.3,jason maxiell,101131,0
21400140,"NOV 15, 2014 - CHA @ GSW",A,L,-25,99.9,jason maxiell,101131,0
21400107,"NOV 11, 2014 - CHA @ POR",A,L,-2,98.6,jason maxiell,101131,0
21400097,"NOV 09, 2014 - CHA @ LAL",A,L,-15,105.3,jason maxiell,101131,4
21400071,"NOV 07, 2014 - CHA vs. ATL",H,W,3,97.1,jason maxiell,101131,4
21400057,"NOV 05, 2014 - CHA vs. MIA",H,W,7,97.3,jason maxiell,101131,4
21400054,"NOV 04, 2014 - CHA @ NOP",A,L,-9,98.6,jason maxiell,101131,4
21400041,"NOV 02, 2014 - CHA @ NYK",A,L,-3,101.2,jason maxiell,101131,2
21400028,"NOV 01, 2014 - CHA vs. MEM",H,L,-2,95.1,jason maxiell,101131,0
21400004,"OCT 29, 2014 - CHA vs. MIL",H,W,2,97.4,jason maxiell,101131,4
21400898,"MAR 04, 2015 - UTA @ BOS",A,L,-1,101.2,gordon hayward,202330,12
21400894,"MAR 03, 2015 - UTA @ MEM",A,W,11,95.1,gordon hayward,202330,18
21400876,"FEB 28, 2015 - UTA vs. MIL",H,W,7,97.4,gordon hayward,202330,9
21400866,"FEB 27, 2015 - UTA @ DEN",A,W,22,105,gordon hayward,202330,11
21400851,"FEB 25, 2015 - UTA vs. LAL",H,L,-3,105.3,gordon hayward,202330,14
21400836,"FEB 23, 2015 - UTA vs. SAS",H,W,9,97,gordon hayward,202330,8
21400812,"FEB 20, 2015 - UTA vs. POR",H,W,16,98.6,gordon hayward,202330,16
21400797,"FEB 11, 2015 - UTA @ DAL",A,L,-5,102.3,gordon hayward,202330,7
21400780,"FEB 09, 2015 - UTA @ NOP",A,W,4,98.6,gordon hayward,202330,23
21400764,"FEB 07, 2015 - UTA vs. SAC",H,W,12,105,gordon hayward,202330,29
21400756,"FEB 06, 2015 - UTA @ PHX",A,L,-7,103.3,gordon hayward,202330,19
21400740,"FEB 04, 2015 - UTA vs. MEM",H,L,-10,95.1,gordon hayward,202330,13
21400729,"FEB 03, 2015 - UTA @ POR",A,L,-1,98.6,gordon hayward,202330,21
21400703,"JAN 30, 2015 - UTA vs. GSW",H,W,10,99.9,gordon hayward,202330,19
21400690,"JAN 28, 2015 - UTA vs. LAC",H,L,-5,100.1,gordon hayward,202330,8
21400673,"JAN 26, 2015 - UTA vs. BOS",H,L,-9,101.2,gordon hayward,202330,18
21400655,"JAN 24, 2015 - UTA vs. BKN",H,W,35,100.9,gordon hayward,202330,21
21400638,"JAN 22, 2015 - UTA @ MIL",A,W,2,97.4,gordon hayward,202330,14
21400626,"JAN 21, 2015 - UTA @ CLE",A,L,-14,98.7,gordon hayward,202330,10
21400610,"JAN 18, 2015 - UTA @ SAS",A,L,-20,97,gordon hayward,202330,9
21400597,"JAN 16, 2015 - UTA vs. LAL",H,W,9,105.3,gordon hayward,202330,28
21400571,"JAN 13, 2015 - UTA vs. GSW",H,L,-11,99.9,gordon hayward,202330,11
21400555,"JAN 10, 2015 - UTA @ HOU",A,L,-15,100.5,gordon hayward,202330,5
21400542,"JAN 09, 2015 - UTA @ OKC",A,L,-5,101.8,gordon hayward,202330,23
21400528,"JAN 07, 2015 - UTA @ CHI",A,W,20,97.8,gordon hayward,202330,12
21400516,"JAN 05, 2015 - UTA vs. IND",H,L,-4,97,gordon hayward,202330,12
21400498,"JAN 03, 2015 - UTA @ MIN",A,W,12,106.5,gordon hayward,202330,9
21400492,"JAN 02, 2015 - UTA vs. ATL",H,L,-6,97.1,gordon hayward,202330,14
21400472,"DEC 30, 2014 - UTA vs. MIN",H,W,6,106.5,gordon hayward,202330,21
21400464,"DEC 29, 2014 - UTA @ LAC",A,L,-4,100.1,gordon hayward,202330,20
21400450,"DEC 27, 2014 - UTA vs. PHI",H,W,17,101,gordon hayward,202330,10
21400412,"DEC 22, 2014 - UTA @ MEM",A,W,6,95.1,gordon hayward,202330,16
21400395,"DEC 20, 2014 - UTA @ CHA",A,L,-18,97.3,gordon hayward,202330,14
21400383,"DEC 19, 2014 - UTA @ ORL",A,W,7,101.4,gordon hayward,202330,11
21400373,"DEC 17, 2014 - UTA @ MIA",A,W,18,97.3,gordon hayward,202330,22
21400366,"DEC 16, 2014 - UTA @ NOP",A,L,-8,98.6,gordon hayward,202330,14
21400350,"DEC 14, 2014 - UTA @ WAS",A,L,-9,97.8,gordon hayward,202330,8
21400338,"DEC 12, 2014 - UTA vs. MIA",H,L,-5,97.3,gordon hayward,202330,14
21400314,"DEC 09, 2014 - UTA vs. SAS",H,W,4,97,gordon hayward,202330,14
21400306,"DEC 08, 2014 - UTA @ SAC",A,L,-9,105,gordon hayward,202330,13
21400286,"DEC 05, 2014 - UTA vs. ORL",H,L,-5,101.4,gordon hayward,202330,9
21400271,"DEC 03, 2014 - UTA vs. TOR",H,L,-19,100.9,gordon hayward,202330,12
21400251,"DEC 01, 2014 - UTA vs. DEN",H,L,-2,105,gordon hayward,202330,17
21400239,"NOV 29, 2014 - UTA vs. LAC",H,L,-16,100.1,gordon hayward,202330,26
21400219,"NOV 26, 2014 - UTA @ OKC",A,L,-15,101.8,gordon hayward,202330,17
21400204,"NOV 24, 2014 - UTA vs. CHI",H,L,-2,97.8,gordon hayward,202330,5
21400192,"NOV 22, 2014 - UTA vs. NOP",H,L,-12,98.6,gordon hayward,202330,20
21400182,"NOV 21, 2014 - UTA @ GSW",A,L,-13,99.9,gordon hayward,202330,11
21400157,"NOV 18, 2014 - UTA vs. OKC",H,W,17,101.8,gordon hayward,202330,9
21400134,"NOV 15, 2014 - UTA @ TOR",A,L,-18,100.9,gordon hayward,202330,6
21400126,"NOV 14, 2014 - UTA @ NYK",A,W,2,101.2,gordon hayward,202330,24
21400110,"NOV 12, 2014 - UTA @ ATL",A,L,-3,97.1,gordon hayward,202330,11
